Ticker,Market,Ticker_name
072470,KOSDAQ,우리산업홀딩스
073560,KOSDAQ,우리손에프앤지
037400,KOSDAQ,우리엔터프라이즈
153490,KOSDAQ,우리이앤엘
101170,KOSDAQ,우림피티에스
066590,KOSDAQ,우수AMS
103840,KOSDAQ,우양
046940,KOSDAQ,우원개발
215380,KOSDAQ,우정바이오
065680,KOSDAQ,우주일렉트로
018620,KOSDAQ,우진비앤지
457550,KOSDAQ,우진엔텍
396470,KOSDAQ,워트
307280,KOSDAQ,원바이오젠
032940,KOSDAQ,원익
240810,KOSDAQ,원익IPS
074600,KOSDAQ,원익QnC
104830,KOSDAQ,원익머트리얼즈
014190,KOSDAQ,원익큐브
217820,KOSDAQ,원익피앤이
030530,KOSDAQ,원익홀딩스
012620,KOSDAQ,원일특강
382840,KOSDAQ,원준
336570,KOSDAQ,원텍
376980,KOSDAQ,원티드랩
008370,KOSDAQ,원풍
008290,KOSDAQ,원풍물산
101160,KOSDAQ,월덱스
336060,KOSDAQ,웨이버스
095270,KOSDAQ,웨이브일렉트로
065950,KOSDAQ,웰크론
076080,KOSDAQ,웰크론한텍
043590,KOSDAQ,웰킵스하이텍
196700,KOSDAQ,웹스
069080,KOSDAQ,웹젠
053580,KOSDAQ,웹케시
071460,KOSDAQ,위니아
377460,KOSDAQ,위니아에이드
044340,KOSDAQ,위닉스
330350,KOSDAQ,위더스제약
348350,KOSDAQ,위드텍
112040,KOSDAQ,위메이드
101730,KOSDAQ,위메이드맥스
123420,KOSDAQ,위메이드플레이
065370,KOSDAQ,위세아이텍
038620,KOSDAQ,위즈코프
299900,KOSDAQ,위지윅스튜디오
036090,KOSDAQ,위지트
136540,KOSDAQ,윈스
097800,KOSDAQ,윈팩
192390,KOSDAQ,윈하이텍
335870,KOSDAQ,윙스풋
900340,KOSDAQ,윙입푸드
036200,KOSDAQ,유니셈
018000,KOSDAQ,유니슨
203450,KOSDAQ,유니온커뮤니티
011320,KOSDAQ,유니크
086390,KOSDAQ,유니테스트
241690,KOSDAQ,유니테크노
142210,KOSDAQ,유니트론텍
088340,KOSDAQ,유라클
048430,KOSDAQ,유라테크
206650,KOSDAQ,유바이오로직스
089850,KOSDAQ,유비벨록스
084440,KOSDAQ,유비온
032620,KOSDAQ,유비케어
264450,KOSDAQ,유비쿼스
078070,KOSDAQ,유비쿼스홀딩스
024800,KOSDAQ,유성티엔에스
054930,KOSDAQ,유신
069330,KOSDAQ,유아이디
049520,KOSDAQ,유아이엘
263770,KOSDAQ,유에스티
388720,KOSDAQ,유일로보틱스
340930,KOSDAQ,유일에너테크
023410,KOSDAQ,유진기업
056080,KOSDAQ,유진로봇
084370,KOSDAQ,유진테크
240600,KOSDAQ,유진테크놀로지
221800,KOSDAQ,유투바이오
179900,KOSDAQ,유티아이
263050,KOSDAQ,유틸렉스
191410,KOSDAQ,육일씨엔에쓰
372170,KOSDAQ,윤성에프앤씨
146060,KOSDAQ,율촌
072770,KOSDAQ,율호
039020,KOSDAQ,이건홀딩스
067920,KOSDAQ,이글루
044960,KOSDAQ,이글벳
303530,KOSDAQ,이노뎁
296640,KOSDAQ,이노룰스
302430,KOSDAQ,이노메트리
462350,KOSDAQ,이노스페이스
274400,KOSDAQ,이노시뮬레이션
056090,KOSDAQ,이노시스
073490,KOSDAQ,이노와이어리스
215790,KOSDAQ,이노인스트루먼트
344860,KOSDAQ,이노진
088390,KOSDAQ,이녹스
272290,KOSDAQ,이녹스첨단소재
053350,KOSDAQ,이니텍
452400,KOSDAQ,이닉스
264850,KOSDAQ,이랜시스
054210,KOSDAQ,이랜텍
009730,KOSDAQ,이렘
164060,KOSDAQ,이루다
065440,KOSDAQ,이루온
115610,KOSDAQ,이미지스
131400,KOSDAQ,이브이첨단소재
351330,KOSDAQ,이삭엔지니어링
080010,KOSDAQ,이상네트웍스
086890,KOSDAQ,이수앱지스
047560,KOSDAQ,이스트소프트
900110,KOSDAQ,이스트아시아홀딩스
239340,KOSDAQ,이스트에이드
067010,KOSDAQ,이씨에스
418620,KOSDAQ,이에이트
456070,KOSDAQ,이엔셀
102710,KOSDAQ,이엔에프테크놀로지
041520,KOSDAQ,이엘씨
063760,KOSDAQ,이엘피
123570,KOSDAQ,이엠넷
083470,KOSDAQ,이엠앤아이
095190,KOSDAQ,이엠코리아
091120,KOSDAQ,이엠텍
039030,KOSDAQ,이오테크닉스
294090,KOSDAQ,이오플로우
088290,KOSDAQ,이원컴포텍
353810,KOSDAQ,이지바이오
099750,KOSDAQ,이지케어텍
377330,KOSDAQ,이지트로닉스
035810,KOSDAQ,이지홀딩스
160600,KOSDAQ,이큐셀
092130,KOSDAQ,이크레더블
096040,KOSDAQ,이트론
134060,KOSDAQ,이퓨쳐
001840,KOSDAQ,이화공영
024810,KOSDAQ,이화전기
041830,KOSDAQ,인바디
352940,KOSDAQ,인바이오
079950,KOSDAQ,인베니아
389470,KOSDAQ,인벤티지랩
277410,KOSDAQ,인산가
060150,KOSDAQ,인선이엔티
033230,KOSDAQ,인성정보
450520,KOSDAQ,인스웨이브시스템즈
037330,KOSDAQ,인지디스플레
100030,KOSDAQ,인지소프트
211050,KOSDAQ,인카금융서비스
083640,KOSDAQ,인콘
064090,KOSDAQ,인크레더블버즈
216050,KOSDAQ,인크로스
049070,KOSDAQ,인탑스
119610,KOSDAQ,인터로조
017250,KOSDAQ,인터엠
051370,KOSDAQ,인터플렉스
064290,KOSDAQ,인텍플러스
189300,KOSDAQ,인텔리안테크
150840,KOSDAQ,인트로메딕
048530,KOSDAQ,인트론바이오
115310,KOSDAQ,인포바인
039290,KOSDAQ,인포뱅크
071200,KOSDAQ,인피니트헬스케어
101930,KOSDAQ,인화정공
333430,KOSDAQ,일승
068330,KOSDAQ,일신바이오
178780,KOSDAQ,일월지엠엘
019540,KOSDAQ,일지테크
094820,KOSDAQ,일진파워
950140,KOSDAQ,잉글우드랩
049550,KOSDAQ,잉크테크
389020,KOSDAQ,자람테크놀로지
254120,KOSDAQ,자비스
043910,KOSDAQ,자연과환경
234920,KOSDAQ,자이글
289220,KOSDAQ,자이언트스텝
174880,KOSDAQ,장원테크
049630,KOSDAQ,재영솔루텍
417840,KOSDAQ,저스템
110020,KOSDAQ,전진바이오팜
208140,KOSDAQ,정다운
040420,KOSDAQ,정상제이엘에스
045510,KOSDAQ,정원엔시스
217190,KOSDAQ,제너셈
095700,KOSDAQ,제넥신
072520,KOSDAQ,제넨바이오
122310,KOSDAQ,제노레이
361390,KOSDAQ,제노코
187420,KOSDAQ,제노포커스
225220,KOSDAQ,제놀루션
123330,KOSDAQ,제닉
381620,KOSDAQ,제닉스
159580,KOSDAQ,제로투세븐
147830,KOSDAQ,제룡산업
033100,KOSDAQ,제룡전기
079370,KOSDAQ,제우스
054950,KOSDAQ,제이브이엠
023440,KOSDAQ,제이스코홀딩스
090470,KOSDAQ,제이스텍
287410,KOSDAQ,제이시스메디칼
137950,KOSDAQ,제이씨케미칼
033320,KOSDAQ,제이씨현시스템
417500,KOSDAQ,제이아이테크
204270,KOSDAQ,제이앤티씨
026040,KOSDAQ,제이에스티나
452160,KOSDAQ,제이엔비
126880,KOSDAQ,제이엔케이글로벌
322510,KOSDAQ,제이엘케이
033050,KOSDAQ,제이엠아이
094970,KOSDAQ,제이엠티
418550,KOSDAQ,제이오
420570,KOSDAQ,제이투케이바이오
089790,KOSDAQ,제이티
052670,KOSDAQ,제일바이오
412540,KOSDAQ,제일엠앤에스
199820,KOSDAQ,제일일렉트릭
038010,KOSDAQ,제일테크노스
276730,KOSDAQ,제주맥주
080220,KOSDAQ,제주반도체
216080,KOSDAQ,제테마
229000,KOSDAQ,젠큐릭스
082270,KOSDAQ,젬백스
044060,KOSDAQ,조광ILI
034940,KOSDAQ,조아제약
067000,KOSDAQ,조이시티
033340,KOSDAQ,좋은사람들
036930,KOSDAQ,주성엔지니어링
072020,KOSDAQ,중앙백신
000440,KOSDAQ,중앙에너비스
051980,KOSDAQ,중앙첨단소재
228760,KOSDAQ,지노믹트리
314130,KOSDAQ,지놈앤컴퍼니
389030,KOSDAQ,지니너스
043610,KOSDAQ,지니뮤직
263860,KOSDAQ,지니언스
303030,KOSDAQ,지니틱스
036180,KOSDAQ,지더블유바이텍
208350,KOSDAQ,지란지교시큐리티
144510,KOSDAQ,지씨셀
358570,KOSDAQ,지아이이노베이션
382480,KOSDAQ,지아이텍
382800,KOSDAQ,지앤비에스 에코
051160,KOSDAQ,지어소프트
053050,KOSDAQ,지에스이
119850,KOSDAQ,지엔씨에너지
065060,KOSDAQ,지엔코
204840,KOSDAQ,지엘팜텍
270520,KOSDAQ,지오릿에너지
311320,KOSDAQ,지오엘리먼트
388050,KOSDAQ,지투파워
018120,KOSDAQ,진로발효
109820,KOSDAQ,진매트릭스
086060,KOSDAQ,진바이오텍
036890,KOSDAQ,진성티이씨
363250,KOSDAQ,진시스템
007370,KOSDAQ,진양제약
285800,KOSDAQ,진영
085660,KOSDAQ,차바이오텍
261780,KOSDAQ,차백신연구소
351870,KOSDAQ,차이커뮤니케이션
094850,KOSDAQ,참좋은여행
004650,KOSDAQ,창해에탄올
278280,KOSDAQ,천보
362320,KOSDAQ,청담글로벌
066360,KOSDAQ,체리부로
047820,KOSDAQ,초록뱀미디어
094360,KOSDAQ,칩스앤미디어
016920,KOSDAQ,카스
284620,KOSDAQ,카이노스메드
293490,KOSDAQ,카카오게임즈
140430,KOSDAQ,카티스
042000,KOSDAQ,카페24
313760,KOSDAQ,캐리
317530,KOSDAQ,캐리소프트
071850,KOSDAQ,캐스텍코리아
050110,KOSDAQ,캠시스
452300,KOSDAQ,캡스톤파트너스
451760,KOSDAQ,컨텍
900310,KOSDAQ,컬러레이
078340,KOSDAQ,컴투스
063080,KOSDAQ,컴투스홀딩스
307930,KOSDAQ,컴퍼니케이
079190,KOSDAQ,케스피온
263700,KOSDAQ,케어랩스
214370,KOSDAQ,케어젠
221980,KOSDAQ,케이디켐
038530,KOSDAQ,케이바이오
192250,KOSDAQ,케이사인
431190,KOSDAQ,케이쓰리아이
115500,KOSDAQ,케이씨에스
089150,KOSDAQ,케이씨티
025880,KOSDAQ,케이씨피드
093320,KOSDAQ,케이아이엔엑스
093640,KOSDAQ,케이알엠
073010,KOSDAQ,케이에스피
105330,KOSDAQ,케이엔더블유
053080,KOSDAQ,케이엔솔
199430,KOSDAQ,케이엔알시스템
432470,KOSDAQ,케이엔에스
272110,KOSDAQ,케이엔제이
039420,KOSDAQ,케이엘넷
083550,KOSDAQ,케이엠
032500,KOSDAQ,케이엠더블유
225430,KOSDAQ,케이엠제약
102370,KOSDAQ,케이옥션
068100,KOSDAQ,케이웨더
036030,KOSDAQ,케이티알파
064820,KOSDAQ,케이프
256940,KOSDAQ,케이피에스
024880,KOSDAQ,케이피에프
042040,KOSDAQ,케이피엠테크
054410,KOSDAQ,케이피티유
258610,KOSDAQ,케일럼
274090,KOSDAQ,켄코아에어로스페이스
089010,KOSDAQ,켐트로닉스
220260,KOSDAQ,켐트로스
052400,KOSDAQ,코나아이
402030,KOSDAQ,코난테크놀로지
391710,KOSDAQ,코닉오토메이션
046070,KOSDAQ,코다코
047770,KOSDAQ,코데즈컴바인
080530,KOSDAQ,코디
104540,KOSDAQ,코렌텍
027050,KOSDAQ,코리아나
190650,KOSDAQ,코리아에셋투자증권
123410,KOSDAQ,코리아에프티
036690,KOSDAQ,코맥스
049430,KOSDAQ,코메론
183300,KOSDAQ,코미코
041960,KOSDAQ,코미팜
089890,KOSDAQ,코세스
360350,KOSDAQ,코셈
082660,KOSDAQ,코스나인
222040,KOSDAQ,코스맥스엔비티
241710,KOSDAQ,코스메카코리아
355150,KOSDAQ,코스텍시스
166480,KOSDAQ,코아스템켐온
045970,KOSDAQ,코아시아
196450,KOSDAQ,코아시아씨엠
384470,KOSDAQ,코어라인소프트
029960,KOSDAQ,코엔텍
102940,KOSDAQ,코오롱생명과학
950160,KOSDAQ,코오롱티슈진
033290,KOSDAQ,코웰패션
056360,KOSDAQ,코위버
282880,KOSDAQ,코윈테크
121850,KOSDAQ,코이즈
448710,KOSDAQ,코츠테크놀로지
126730,KOSDAQ,코칩
015710,KOSDAQ,코콤
052330,KOSDAQ,코텍
322780,KOSDAQ,코퍼스코리아
200130,KOSDAQ,콜마비앤에이치
294570,KOSDAQ,쿠콘
317690,KOSDAQ,퀀타매트릭스
078940,KOSDAQ,퀀타피아
227100,KOSDAQ,퀀텀온
432720,KOSDAQ,퀄리타스반도체
365270,KOSDAQ,큐라클
348080,KOSDAQ,큐라티스
060280,KOSDAQ,큐렉소
372320,KOSDAQ,큐로셀
051780,KOSDAQ,큐로홀딩스
115180,KOSDAQ,큐리언트
445680,KOSDAQ,큐리옥스바이오시스템즈
182360,KOSDAQ,큐브엔터
405100,KOSDAQ,큐알티
066310,KOSDAQ,큐에스아이
016600,KOSDAQ,큐캐피탈
355390,KOSDAQ,크라우드웍스
096240,KOSDAQ,크레버스
040350,KOSDAQ,크레오에스지
110790,KOSDAQ,크리스에프앤씨
900250,KOSDAQ,크리스탈신소재
045520,KOSDAQ,크린앤사이언스
036170,KOSDAQ,클라우드에어
214150,KOSDAQ,클래시스
352770,KOSDAQ,클리노믹스
237880,KOSDAQ,클리오
139670,KOSDAQ,키네마스터
054780,KOSDAQ,키이스트
219130,KOSDAQ,타이거일렉
360070,KOSDAQ,탑머티리얼
065130,KOSDAQ,탑엔지니어링
134580,KOSDAQ,탑코미디어
023160,KOSDAQ,태광
323280,KOSDAQ,태성
053620,KOSDAQ,태양
044490,KOSDAQ,태웅
124560,KOSDAQ,태웅로직스
191420,KOSDAQ,테고사이언스
073640,KOSDAQ,테라사이언스
066700,KOSDAQ,테라젠이텍스
095610,KOSDAQ,테스
064520,KOSDAQ,테크엘
089030,KOSDAQ,테크윙
054450,KOSDAQ,텔레칩스
200230,KOSDAQ,텔콘RF제약
393210,KOSDAQ,토마토시스템
215480,KOSDAQ,토박스코리아
051360,KOSDAQ,토비스
045340,KOSDAQ,토탈소프트
108230,KOSDAQ,톱텍
079970,KOSDAQ,투비소프트
199800,KOSDAQ,툴젠
417790,KOSDAQ,트루엔
290090,KOSDAQ,트윔
026150,KOSDAQ,특수건설
464280,KOSDAQ,티디에스팜
322180,KOSDAQ,티라유텍
117730,KOSDAQ,티로보틱스
033830,KOSDAQ,티비씨
057680,KOSDAQ,티사이언티픽
204610,KOSDAQ,티쓰리
064760,KOSDAQ,티씨케이
246710,KOSDAQ,티앤알바이오팹
340570,KOSDAQ,티앤엘
043220,KOSDAQ,티에스넥스젠
277880,KOSDAQ,티에스아이
131290,KOSDAQ,티에스이
425420,KOSDAQ,티에프이
131100,KOSDAQ,티엔엔터테인먼트
356860,KOSDAQ,티엘비
062860,KOSDAQ,티엘아이
321550,KOSDAQ,티움바이오
425040,KOSDAQ,티이엠씨
241790,KOSDAQ,티이엠씨씨엔에스
104480,KOSDAQ,티케이케미칼
081150,KOSDAQ,티플랙스
130740,KOSDAQ,티피씨글로벌
084730,KOSDAQ,팅크웨어
440110,KOSDAQ,파두
033540,KOSDAQ,파라텍
388870,KOSDAQ,파로스아이바이오
043200,KOSDAQ,파루
214450,KOSDAQ,파마리서치
208340,KOSDAQ,파멥신
177830,KOSDAQ,파버나인
037070,KOSDAQ,파세코
150900,KOSDAQ,파수
037030,KOSDAQ,파워넷
047310,KOSDAQ,파워로직스
368770,KOSDAQ,파이버프로
170790,KOSDAQ,파이오링크
049120,KOSDAQ,파인디앤씨
038950,KOSDAQ,파인디지털
441270,KOSDAQ,파인엠텍
106240,KOSDAQ,파인테크닉스
131760,KOSDAQ,파인텍
065690,KOSDAQ,파커스
140860,KOSDAQ,파크시스템스
091700,KOSDAQ,파트론
032800,KOSDAQ,판타지오
318010,KOSDAQ,팜스빌
027710,KOSDAQ,팜스토리
225590,KOSDAQ,패션플랫폼
054300,KOSDAQ,팬스타엔터프라이즈
068050,KOSDAQ,팬엔터테인먼트
222110,KOSDAQ,팬젠
271830,KOSDAQ,팸텍
263750,KOSDAQ,펄어비스
251970,KOSDAQ,펌텍코리아
168360,KOSDAQ,펨트론
087010,KOSDAQ,펩트론
064800,KOSDAQ,포니링크
119500,KOSDAQ,포메탈
389140,KOSDAQ,포바이포
105760,KOSDAQ,포스뱅크
009520,KOSDAQ,포스코엠텍
189690,KOSDAQ,포시에스
318020,KOSDAQ,포인트모바일
256630,KOSDAQ,포인트엔지니어링
331380,KOSDAQ,포커스에이치엔에스
472850,KOSDAQ,폰드그룹
039980,KOSDAQ,폴라리스AI
041910,KOSDAQ,폴라리스AI파마
234100,KOSDAQ,폴라리스세원
041020,KOSDAQ,폴라리스오피스
114630,KOSDAQ,폴라리스우노
290720,KOSDAQ,푸드나무
005670,KOSDAQ,푸드웰
094940,KOSDAQ,푸른기술
057880,KOSDAQ,푸른소나무
007330,KOSDAQ,푸른저축은행
093380,KOSDAQ,풍강
023900,KOSDAQ,풍국주정
371950,KOSDAQ,풍원정밀
370090,KOSDAQ,퓨런티어
445180,KOSDAQ,퓨릿
151910,KOSDAQ,퓨처코어
220100,KOSDAQ,퓨쳐켐
035200,KOSDAQ,프럼파스트
334970,KOSDAQ,프레스티지바이오로직스
321260,KOSDAQ,프로이천
053610,KOSDAQ,프로텍
303360,KOSDAQ,프로티아
377220,KOSDAQ,프롬바이오
335810,KOSDAQ,프리시젼바이오
053160,KOSDAQ,프리엠스
405000,KOSDAQ,플라즈맵
041590,KOSDAQ,플래스크
367000,KOSDAQ,플래티어
075130,KOSDAQ,플랜티넷
237820,KOSDAQ,플레이디
023770,KOSDAQ,플레이위드
019570,KOSDAQ,플루토스
300080,KOSDAQ,플리토
033790,KOSDAQ,피노
032580,KOSDAQ,피델릭스
051380,KOSDAQ,피씨디렉트
241820,KOSDAQ,피씨엘
237750,KOSDAQ,피앤씨테크
460940,KOSDAQ,피앤에스미캐닉스
319660,KOSDAQ,피에스케이
031980,KOSDAQ,피에스케이홀딩스
002230,KOSDAQ,피에스텍
043370,KOSDAQ,피에이치에이
239890,KOSDAQ,피엔에이치테크
347740,KOSDAQ,피엔케이피부임상연구센타
137400,KOSDAQ,피엔티
257370,KOSDAQ,피엔티엠에스
147760,KOSDAQ,피엠티
128660,KOSDAQ,피제이메탈
006140,KOSDAQ,피제이전자
376180,KOSDAQ,피코그램
304840,KOSDAQ,피플바이오
062970,KOSDAQ,한국첨단소재
087600,KOSDAQ,픽셀플러스
291810,KOSDAQ,핀텔
378340,KOSDAQ,필에너지
161580,KOSDAQ,필옵틱스
347770,KOSDAQ,핌스
163730,KOSDAQ,핑거
417180,KOSDAQ,핑거스토리
299030,KOSDAQ,하나기술
067310,KOSDAQ,하나마이크론
166090,KOSDAQ,하나머티리얼즈
136480,KOSDAQ,하림
003380,KOSDAQ,하림지주
450330,KOSDAQ,하스
101670,KOSDAQ,하이드로리튬
365590,KOSDAQ,하이딥
149980,KOSDAQ,하이로닉
013030,KOSDAQ,하이록코리아
126700,KOSDAQ,하이비젼시스템
106080,KOSDAQ,하이소닉
160190,KOSDAQ,하이젠알앤엠
221840,KOSDAQ,하이즈항공
106190,KOSDAQ,하이텍팜
065650,KOSDAQ,하이퍼코퍼레이션
066130,KOSDAQ,하츠
004590,KOSDAQ,한국가구
039340,KOSDAQ,한국경제TV
034950,KOSDAQ,한국기업평가
222980,KOSDAQ,한국맥널티
256840,KOSDAQ,한국비엔씨
219750,KOSDAQ,한국비티비
025550,KOSDAQ,한국선재
017890,KOSDAQ,한국알콜
080720,KOSDAQ,한국유니온제약
063570,KOSDAQ,한국전자금융
041460,KOSDAQ,한국전자인증
101680,KOSDAQ,한국정밀기계
039740,KOSDAQ,한국정보공학
053300,KOSDAQ,한국정보인증
025770,KOSDAQ,한국정보통신
023760,KOSDAQ,한국캐피탈
054040,KOSDAQ,한국컴퓨터
021650,KOSDAQ,한국큐빅
032300,KOSDAQ,한국파마
037230,KOSDAQ,한국팩키지
030520,KOSDAQ,한글과컴퓨터
052600,KOSDAQ,한네트
256150,KOSDAQ,한독크린텍
092460,KOSDAQ,한라IMS
452190,KOSDAQ,한빛레이저
047080,KOSDAQ,한빛소프트
452280,KOSDAQ,한선엔지니어링
066980,KOSDAQ,한성크린텍
114810,KOSDAQ,한솔아이원스
070590,KOSDAQ,한솔인티큐브
226440,KOSDAQ,한송네오텍
042520,KOSDAQ,한스바이오메드
430690,KOSDAQ,한싹
078350,KOSDAQ,한양디지텍
045100,KOSDAQ,한양이엔지
320000,KOSDAQ,한울반도체
091440,KOSDAQ,한울소재과학
024740,KOSDAQ,한일단조
005860,KOSDAQ,한일사료
007770,KOSDAQ,한일화학
198940,KOSDAQ,한주라이트메탈
058450,KOSDAQ,한주에이알티
107640,KOSDAQ,한중엔시에스
079170,KOSDAQ,한창산업
054920,KOSDAQ,한컴위드
002680,KOSDAQ,한탑
034810,KOSDAQ,해성산업
03481K,KOSDAQ,해성산업1우
059270,KOSDAQ,해성에어로보틱스
076610,KOSDAQ,해성옵틱스
220180,KOSDAQ,핸디소프트
900270,KOSDAQ,헝셩그룹
214180,KOSDAQ,헥토이노베이션
234340,KOSDAQ,헥토파이낸셜
084990,KOSDAQ,헬릭스미스
187660,KOSDAQ,현대ADM
170030,KOSDAQ,현대공업
319400,KOSDAQ,현대무벡스
048410,KOSDAQ,현대바이오
052260,KOSDAQ,현대바이오랜드
016790,KOSDAQ,현대사료
041440,KOSDAQ,현대에버다임
039010,KOSDAQ,현대에이치티
090850,KOSDAQ,현대이지웰
460930,KOSDAQ,현대힘스
092300,KOSDAQ,현우산업
138360,KOSDAQ,협진
011080,KOSDAQ,형지I&C
060560,KOSDAQ,홈센타홀딩스
064240,KOSDAQ,홈캐스트
039610,KOSDAQ,화성밸브
126640,KOSDAQ,화신정공
127980,KOSDAQ,화인써키트
061250,KOSDAQ,화일약품
097870,KOSDAQ,효성오앤비
290270,KOSDAQ,휴네시온
353190,KOSDAQ,휴럼
192410,KOSDAQ,휴림네트웍스
090710,KOSDAQ,휴림로봇
078590,KOSDAQ,휴림에이텍
205470,KOSDAQ,휴마시스
115160,KOSDAQ,휴맥스
028080,KOSDAQ,휴맥스홀딩스
175140,KOSDAQ,휴먼테크놀로지
200670,KOSDAQ,휴메딕스
065510,KOSDAQ,휴비츠
215090,KOSDAQ,휴센텍
263920,KOSDAQ,휴엠앤씨
243070,KOSDAQ,휴온스
084110,KOSDAQ,휴온스글로벌
145020,KOSDAQ,휴젤
024060,KOSDAQ,흥구석유
010240,KOSDAQ,흥국
189980,KOSDAQ,흥국에프엔비
037440,KOSDAQ,희림
238490,KOSDAQ,힘스
